어휘,품사,뜻풀이
내재율,명사,자유시나 산문시에서 문장에 잠재적으로 깃들어 있는 운율.
내재이자율,품사 없음,임대 실행일 현재 임대물 제공자가 받는 최소 임대료와 무보증 잔존 가치의 합계액을 임대 자산의 공정 가치 및 임대물 제공자의 임대 개설 직접 원가의 합계액과 일치시킨 할인율.
내재인,명사,"사물의 운동이나 변화에 있어서 그 원인이 자신 안에 있다고 보는 일. 또는 그 원인. 범신론에서, 만물의 생성ㆍ소멸의 원인으로서의 신은 세계 안에서 움직인다는 뜻으로 쓴다."
내재인자,품사 없음,"위점막에서 분비되는 당단백질로, 비타민 비 트웰브(B12)가 장관에 흡수될 때 필요한 인자. 분자량은 약 5만이며, 이 중에서 당이 1/3을 차지한다."
내재임금법,품사 없음,같은 종류의 직업이라도 환경이 오염된 곳이나 위험하고 열악한 작업 조건에서 일하는 노동자의 임금이 높다는 현상에 착안하여 이 임금의 차이로 개선된 건강과 안전의 편익을 대신하는 방법.
내재적,관·명,어떤 현상이 안에 존재하는. 또는 그런 것.
내재적 가치,품사 없음,어떤 사물이나 범위의 내부에 존재하는 가치.
내재적관점,품사 없음,"문학 작품의 외재적 요인들은 배제한 채, 작품의 언어적 특징, 갈등 구조, 비유, 문체, 정서 따위의 내재적 요소들에 근거하여 해석하는 관점."
내재적규칙순,품사 없음,규칙들 사이에 자동적으로 규정되는 순서. 규칙의 적용 순서를 인위적으로 규정짓지 않더라도 규칙 상호 간의 관계에 의하여 순서가 결정된다. 그래서 어떤 규칙이 반드시 적용되지 않으면 다른 규칙이 적용될 수 없다.
내재적동기,품사 없음,"활동 자체에 대한 흥미와 호기심 따위로 인해, 학습자 자신 안에서 자연스럽게 발생하는 동기."
내재적동기부여,품사 없음,"일을 수행하면서 얻는 도전감, 성취감, 확신 따위와 같은 내재적 보상이 일의 촉진 요소가 되는 동기 부여."
내재적디제시스사운드,품사 없음,화면 안에 소리를 내는 인물이나 물체가 없지만 그것들이 화면에 나오지 않을 뿐 이야기가 진행되는 상황 안에 존재한다는 것을 알 수 있게 하는 음향. 어떤 인물이 말을 하고 있는 장면에서 문을 닫아 그 인물을 볼 수 없다고 하더라도 그가 크게 말하는 소리를 들을 수 있는 경우가 이에 해당한다. ⇒규범 표기는 미확정이다.
내재적마르코프연쇄,품사 없음,"상태 변화가 발생하는 시간을 임의의 확률 분포로 볼 때, 변화가 발생하는 시점만을 고려하는 프로세스."
내재적변증법,품사 없음,어떠한 사물이나 현상 안에 갖추어진 변증법. 모든 개별 현상의 각각에 중심에서 거리나 문제와 관련하여 비중에 따라 그에 걸맞은 존재를 부여한다.
내재적비판,품사 없음,어떤 학설이나 사상에 있어서 그 전제가 되는 것을 일단 인정한 뒤에 그 내부의 자세한 것을 비평하는 일.
내재적비평,품사 없음,"20세기의 가장 중요한 비평 경향의 하나로, 작품의 외적 맥락을 배제한 채 미적 지각처럼 작품 자체의 고유한 형식적 특징에 주목하는 비평."
내재적요인,품사 없음,"성실함, 창의력, 집중력 따위 같이 업무의 성과에 영향을 미치는 작업자의 능력 또는 내부 요소."
내재적원리,품사 없음,경험이 가능한 한계 안에서만 적용되는 원리.
내재적진리,품사 없음,표상(表象) 상호 간의 일치에서 존재하는 진리. 독일의 빈델반트가 사용한 용어이다.
내재적틀,품사 없음,특정 대상이 중심 좌표에 해당하며 그 대상이 배경의 고유 자질에 의하여 결정되는 틀. 예를 들어 “그 개는 차 뒤에 있다.”에서 상(像)은 ‘개’가 되며 배경은 ‘차’가 된다.
내재적프레임,품사 없음,특정 대상이 중심 좌표에 해당하며 그 대상이 배경의 고유 자질에 의하여 결정되는 틀. 예를 들어 “그 개는 차 뒤에 있다.”에서 상(像)은 ‘개’가 되며 배경은 ‘차’가 된다.
내재주소지정,품사 없음,명령의 연산부가 암시적으로 피연산자의 주소를 지정하는 일. 필요한 정보가 기억된 곳의 번지를 지정하는 방법의 하나이다.
내재철학,명사,"19세기 말 유럽에 나타난 의식 일원론의 철학. 모든 실재는 의식 안에 있는 것이라 하며, 그 밖의 초월적인 것의 존재를 인정하지 않는다."
내재하다,동사,어떤 사물이나 범위의 안에 들어 있다.
내재화,명사,어떤 성질 따위가 사물이나 일정한 범위의 안에 들어 있게 됨. 또는 그렇게 되게 함.
내재화되다,동사,어떤 성질 따위가 사물이나 일정한 범위의 안에 들어 있게 되다.
내재화하다,동사,어떤 성질 따위가 사물이나 일정한 범위의 안에 들어 있게 되다. 또는 그렇게 되게 하다.
내재휴면,품사 없음,"수목의 눈이 휴면할 때, 그 원인이 눈 자체에 있는 휴면."
내쟁,명사,한 나라나 같은 집단 안에서 서로 싸움. 또는 그렇게 하는 싸움.
내쟁하다,동사,한 나라나 같은 집단 안에서 서로 싸우다.
내저종늑골,품사 없음,"선박에서, 내저판에 세로 방향으로 배치된 골재."
내저항,명사,전지 내부의 전류에 대한 저항.
내적,관·명,내부적인. 또는 그런 것.
내적가상일,품사 없음,안정한 구조물의 위치를 가상적으로 바꾸었을 때 외부 힘에 견디는 내부 저항력과 가상적 위치 변화에 의한 변형도가 한 일.
내적 가치,품사 없음,정신이나 마음의 작용에 관한 가치. 또는 내부적으로 작용하는 가치.
내적갈등,품사 없음,등장인물의 내면에서 일어나는 갈등.
내적경험,품사 없음,"갈등, 고민, 번뇌 따위의 정신이나 마음속에서 겪는 경험."
내적고백체,품사 없음,"작품의 화자가 자신의 감정과 의식을 진솔하게 토로함으로써, 인간의 가장 어두운 내면까지도 속속들이 기술하는 유형의 문체."
내적공간,품사 없음,임의의 두 벡터에 대한 내적 값을 계산할 수 있는 벡터 공간.
내적공정성,품사 없음,"임금에 대한 공정성 중 하나로, 조직의 직무, 직능, 근속 및 성과에 따라 보상을 달리하여 확보하거나 유지하는 기업 내부의 공정성. 개인의 만족과 효용을 높이는 데 중요한 역할을 한다."
내적관련,품사 없음,한 사물의 표상(表象)이 논리적으로 다른 사물의 표상을 함축하여 서로 관련될 때 생기는 두 사물의 관계.
내적교양,명사,일정한 범위를 단위로 그 범위 안에서 필요한 사람들에게 하는 교양.
내적구성,품사 없음,"물체와 물질을 구분하는 기준의 하나로, 대상을 이루는 내부의 배열 형태와 기능에 관한 성질. 대상의 내적 구성이 일관되고 통합된 방식으로 기능하도록 이질적인 조합으로 배열되어 있다면 물체이고, 그러지 않으면 물질이다. 예를 들어 자동차는 다양한 이질적인 부품의 조합으로 배열되어 있기에 물체이며, 동질의 재료가 배열된 쇠, 먼지, 물 따위는 물질이다."
내적구성요소,품사 없음,어떤 사물이나 현상의 내부를 짜임새 있게 이루는 데 꼭 필요한 성분이나 근본 조건.
내적균형,품사 없음,"어떤 사물이나 현상의 내부에서, 기울거나 치우치지 않고 고른 상태."
내적대화,품사 없음,"바흐친의 대화주의의 기본 개념으로, 소설뿐만 아니라 서정시나 서사시와 같은 독백적인 성격의 문학 장르에도 내포되어 있는 대화적 특성. 그것은 근본적으로 모든 말이 이미 항상 타자의 목소리와 억양의 흔적을 지니고 있으며, 화자의 언술은 타자의 말을 자신의 말로 전유하는 행위라는 사실을 바탕으로 한다."
내적 댄스,품사 없음,몸을 움직이지 않고 마음속으로만 추는 춤.
내적독백,품사 없음,"문학 작품의 표현 수단 가운데 하나로, 등장인물의 의식 상태나 마음속 생각을 일인칭 현재 화법의 형태로 드러내 보여 주는 서술 기법."
내적동기,품사 없음,정신이나 마음의 작용으로 어떤 일이나 행동을 일으키게 하는 계기.
내적동인,품사 없음,사람이나 동물의 행동을 일으키거나 변화시키는 데 직접적으로 작용하는 심리학적 원인.
내적련관,명사,‘내적 연관’의 북한어.
내적리듬,품사 없음,영화의 프레임 내에서 일어나는 연기자나 사물의 움직임에 의한 리듬.
내적모방,품사 없음,"눈앞에 있는 대상을 지각할 때, 그 대상의 운동 경험을 자신의 의식에 이입해 마치 자신의 능동적 경험인 것처럼 바꿔서 지각하는 일. 또는 그런 기능."
내적모순,품사 없음,어떤 사물이나 현상의 내부에 원래부터 존재하는 모순.
내적변화파생법,품사 없음,"음운이 교체되어 단어가 만들어지는 파생법. 예를 들어, ‘파릇파릇’이 ‘푸릇푸릇’이 되거나 ‘감감하다’가 ‘캄캄하다’가 되는 것 따위이다."
내적변화파생어,품사 없음,"음운이 교체되어 새롭게 만들어진 단어. 예를 들어, ‘아장아장’에서 모음이 교체되어 ‘어정어정’이 만들어지거나, ‘감감하다’에서 자음이 교체되어 ‘깜깜하다’, ‘캄캄하다’가 만들어진 것 따위이다."
내적보상,품사 없음,"스포츠 심리학에서, 개인이 운동을 수행하는 이유에 내부적인 동기가 작용하는 일. 운동을 수행함으로써 얻는 운동 자체의 즐거움, 운동 수행의 만족감과 가치 따위가 이에 해당한다."
내적분석,품사 없음,서술자가 자신의 말로 등장인물의 성격ㆍ심리ㆍ외모 따위를 설명하는 일.
내적비타당도,품사 없음,실험을 실시한 후 그 결과로부터 도출한 결론이 실험의 과정과 결과를 정확하게 반영하고 있지 않을 가능성의 정도.
내적사건,품사 없음,기업 내에서 자원을 이전하거나 교환하는 일.
내적생활,품사 없음,"기쁨, 슬픔, 노여움, 즐거움 따위의 내면적 측면의 생활."
내적성숙,품사 없음,정신이나 마음이 자라 내면적으로 어른스럽게 되는 일.
내적시점,품사 없음,"이야기 내부의 특정 인물의 시각과 관점에서 이야기를 전개하는 방식의 서사 구조. 서술의 주체가 등장인물과 일치하기 때문에, 독자들은 특정 인물의 시각과 의지를 통하여 상황을 보게 되고 그 인물이 제시하는 시각을 수용할 확률이 크다."
내적심상,품사 없음,"스포츠 심리학에서, 자신의 관점에서 동작의 수행 장면을 상상하는 일. 예를 들어 자신의 이마에 카메라를 달고 운동을 수행하였을 때 카메라에 찍힌 장면을 보는 것과 같다."
내적안정,품사 없음,온실 등의 시설 구조물이 하중 따위의 외력에도 형태의 손상을 입지 않고 그대로 유지되는 상태.
내적안정성조건,품사 없음,"국제 환경 협약이 안정적으로 유지되기 위한 조건의 하나로, 현재의 협약 가입국이 협약에서 탈퇴할 유인을 갖지 않도록 하기 위해 필요한 조건."
내적억제,품사 없음,"벌레를 건드리면 움직이지 않는 것처럼, 어떤 자극에 따라 생리적ㆍ본능적으로 일어나는 억제."
내적언어,품사 없음,아직 언어로 표현되지 아니하고 인간의 머릿속에 있는 언어.
내적연관,품사 없음,한 사물의 표상(表象)이 논리적으로 다른 사물의 표상을 함축하여 서로 관련될 때 생기는 두 사물의 관계.
내적열화,품사 없음,이아이에스에서 열화 인자의 작용으로 발생한 기본 특성의 비가역적변화.
내적영력,품사 없음,"지구 내부로부터의 작용으로 지각을 변동하는 힘. 지진, 화산 활동 따위를 일으키면서 지구 표면의 기본 형태를 결정하는 데 큰 영향을 준다."
내적요구,품사 없음,정신이나 마음 또는 신체의 내부에서 생기는 요구.
