어휘,품사,뜻풀이
직관하다,동사,감관의 작용으로 직접 외계의 사물에 관한 구체적인 지식을 얻다.
직관형,명사,직관에 의존하는 유형.
직광조도,품사 없음,직사 일광에 의한 조도.
직교,명사,두 직선 또는 두 평면이 직각을 이루며 교차하는 일.
직교곡선족,품사 없음,주어진 곡선족의 각 곡선과 직각을 이루며 교차하는 곡선족.
직교궤도함수,품사 없음,서로 다른 궤도 함수를 곱하여 적분하면 0이 되는 궤도 함수들. 원자 또는 분자의 파동 함수를 계산할 때 기저로 사용되는데l 이를 사용하면 계산이 단순하고 효율적이지만 정확한 계산을 위해서 많은 수의 궤도 함수가 필요하다.
직교기억장치,품사 없음,이차원 배열로 정보를 기록하고 관리하는 기억 장치에서 임의의 행과 열에 있는 정보에 직접 접근할 수 있는 기억 장치.
직교니콜,품사 없음,편광 현미경에서 빛의 진동 방향이 서로 직교하도록 놓은 두 개의 니콜 프리즘.
직교다각형,품사 없음,컴퓨터 기하학에서l 이미지 처리 따위에 사용되는 다각형의 한 형태. 두 중심점에서 직선의 교차로 변들이 만들어지는데l 그 변들에 의해서 형성되는 다각형이다.
직교대각화가능,품사 없음,행렬 A에 대하여l 직교 행렬 P와 대각 행렬 D가 존재하여 <img style=vertical-align: middle; src='https://opendic.korean.go.kr/JSP/formula.jsp?latex=A%3DPDP%5E%7BT%7D'>가 성립하는 일.
직교대각화가능행렬,품사 없음,n차 정사각 행렬 A가 직교 대각화가 가능할 때l 이 행렬 A를 이르는 말.
직교동일채널,품사 없음,동일한 무선 주파수를 사용하면서 직교 편파를 이용하여 두 개의 독립 신호를 동시에 송출하는 채널.
직교되다,동사,두 직선 또는 두 평면이 직각을 이루며 교차되다.
직교류,명사,중간에 제삼자나 매개물이 없이 바로 문화나 사상l 정보 따위가 통함.
직교류식냉각탑,품사 없음,탑으로 유입하는 공기를 상부에서 분무하는 차가운 상태의 물과 직각으로 교차하며 뒤섞여 충진재를 통과하게 한 다음l 건물 내부의 온도와 습기를 쾌적하게 유지하기 위하여 그 공기를 강제로 내보내는 장치.
직교류식열교환기,품사 없음,열 교환기나 냉각탑에서 고온 유체와 저온 유체의 흐름 방향이 서로 직교하는 전열식 열 교환기.
직교류열교환기,품사 없음,열 교환기나 냉각탑에서 고온 유체와 저온 유체의 흐름 방향이 서로 직교하는 전열식 열 교환기.
직교류열변환기,품사 없음,열 교환기나 냉각탑에서 고온 유체와 저온 유체의 흐름 방향이 서로 직교하는 전열식 열 교환기.
직교류팬,품사 없음,회전 방향으로 구부러진 여러 개의 날개가 달린 통(筒) 모양의 날개바퀴를 회전시켜l 그것을 지나는 기체에 유동(流動) 에너지를 주어 잘 빠져나가게 하는 팬. 날개바퀴의 크기에 비하여 대량의 기체를 보낼 수 있으며l 특히 환기용이나 통풍용으로 적합하다.
직교류하다,동사,중간에 제삼자나 매개물이 없이 바로 문화나 사상l 정보 따위를 통하게 하다.
직교류형열교환기,품사 없음,열 교환기나 냉각탑에서 고온 유체와 저온 유체의 흐름 방향이 서로 직교하는 전열식 열 교환기.
직교리,명사,경상남도 창녕군 창녕읍에 있는 이. 창녕읍의 서북부에 위치해 있으며l 대부분 평지이다. 남동쪽 경계를 따라 창녕천이 흐르며l 송곳 저수지가 자리하고 있다. 중부 내륙 고속 도로와 5번 국도가 중앙을 남북으로 관통하고l 20번 국도가 중앙을 동서로 관통한다. 문화재로 창녕 직교리 당간 지주(昌寧直橋里幢竿支柱)가 있다.
직교리스트,품사 없음,수평과 수직의 연결 리스트를 사용하여 이차원 배열을 표현하는 리스트.
직교망,명사,곡면 위의 망 가운데 서로 수직한 두 접선들의 집합으로 이루어진 망.
직교메모리,품사 없음,이차원 배열로 정보를 기록하고 관리하는 기억 장치에서 임의의 행과 열에 있는 정보에 직접 접근할 수 있는 기억 장치.
직교배근방법,품사 없음,철근 콘크리트의 철근 배근 공사에서l 직각으로 교차하는 두 방향으로 철제 막대나 강선을 배치하는 방법. 교차하는 점은 고착시키거나 용접한다.
직교배열,품사 없음,요인 실험 계획법과 관련해서 관측값 또는 이 관측값들의 선형 조합들이 통계적으로 서로 독립적인 관계인 직교 관계를 나타내는 표.
직교벡터,품사 없음,내적의 결과가 0이 되는 두 벡터를 이르는 말.
직교변환기,품사 없음,직류를 교류로 변환하는 직류 증폭기에 사용하는 회로.
직교부호화,품사 없음,마우스의 이동 방향을 판단하기 위하여l 서로 위상이 다른 두 개의 센서로 감지한 신호로 정보를 만드는 일.
직교부호화주파수분할다중방식,품사 없음,다수의 반송파를 사용하여 주파수 분할 다중 방식으로 하는 변복조.
직교사영,품사 없음,한 점 <img style=vertical-align: middle; src='https://opendic.korean.go.kr/JSP/formula.jsp?latex=p'>에서 한 직선 <img style=vertical-align: middle; src='https://opendic.korean.go.kr/JSP/formula.jsp?latex=l'> 또는 한 평면 <img style=vertical-align: middle; src='https://opendic.korean.go.kr/JSP/formula.jsp?latex=a'>에 내린 수선의 발.
직교성,명사,어떤 집합에 속한 임의의 두 원소가 독립적인 성질을 띠는 것을 이르는 말. 두 원소 또는 인자의 겹치는 부분이 0인 것으로l 두 원소를 내적하였을 때 값이 0으로 나타난다.
직교안테나,품사 없음,송신 에너지와 목표물에서 반사된 에너지 사이의 편차를 구별하도록 설계된 한 쌍의 송신 및 수신 안테나. 또는 하나의 송수신 안테나.
직교역,명사,다른 나라를 거치지 않고 두 나라가 직접 물건을 사고팔고 하여 서로 바꿈.
직교위상,품사 없음,주파수는 동일한데 위상차가 90도인 상태를 이르는 말.
직교위상편이방식,품사 없음,위상 편이가 90도의 배수로 네 개의 값이 변하는 위상 편이 방식.
직교위상편이변조,품사 없음,두 값의 디지털 신호인 0과 1의 2비트를 모아서l 위상이 다른 네 개의 반송파에 대응시켜 전송하는 위상 편이 방식.
직교이방성,품사 없음,재료 또는 구조가 직각으로 교차할 때l 그 역학적 성질이 방향에 따라 달라지는 특성.
직교자상,명사,명절이나 제사l 축하연 때 음식을 차려 놓는 직사각형의 큰 상.
직교정규계,품사 없음,어떤 집합에 포함되어 있는 원소 가운데 서로 다른 원소끼리 내적했을 경우에는 0l 서로 같은 원소끼리 내적했을 경우에는 1이 나오는 집합. 분자 궤도 함수가 이에 해당한다.
직교좌표,품사 없음,평면에서 직각으로 교차하는 두 직선이나 공간에서 서로 직각으로 교차하는 세 직선을 기준으로 표시하는 좌표.
직교좌표계,품사 없음,평면이나 공간에서 직교축들이 이루는 좌표계.
직교좌표평면,품사 없음,한 평면 위에서 x축과 y축이 직교하는 좌표 평면.
직교주파수분할다중,품사 없음,광대역 디지털 통신에서l 직교 관계에 있는 각각의 반송파를 다수의 부반송파에 나누어 실어 고속의 데이터를 다중 전송 하는 디지털 변조 방식. 주파수 이용 효율이 높고 다중 경로에 의한 심벌 간 간섭에 강하다.
직교주파수분할다중접속방식,품사 없음,직교 주파수 분할 다중화 기술을 기반으로 다수의 가입자가 동시에 통화할 수 있도록 하는 다중화 접속 기술.
직교주파수분할다중화,품사 없음,광대역 디지털 통신에서l 직교 관계에 있는 각각의 반송파를 다수의 부반송파에 나누어 실어 고속의 데이터를 다중 전송 하는 디지털 변조 방식. 주파수 이용 효율이 높고 다중 경로에 의한 심벌 간 간섭에 강하다.
직교진폭변조,품사 없음,주파수는 동일하지만 위상이 서로 직교하는 동상 반송파와 직각 위상 반송파에 각각 진폭 변조를 하고l 이들을 합성하여 전송하는 방식.
직교축,명사,서로 직각을 이루며 교차하는 좌표축.
직교컴팩트,품사 없음,위상 공간의 임의의 열린 덮개 가운데 내부 보존 세분 열린 덮개로 주어진 위상 공간을 덮을 수 있는 성질. ⇒규범 표기는 ‘직교 콤팩트’이다.
직교컴팩트공간,품사 없음,위상 공간의 임의의 열린 덮개 가운데 내부 보존 세분 열린 덮개로 주어진 위상 공간을 덮을 수 있는 공간. ⇒규범 표기는 ‘직교 콤팩트 공간’이다.
직교컴팩트집합,품사 없음,유클리드 공간 <img style=vertical-align: middle; src='https://opendic.korean.go.kr/JSP/formula.jsp?latex=R%5E%7Bn%7D'>의 부분 집합 X 가운데 임의의 열린 덮개 중에서 내부 보존 세분 열린 덮개로 덮을 수 있는 집합. ⇒규범 표기는 ‘직교 콤팩트 집합’이다.
직교켜,명사,외부켜의 나뭇결에 직교하도록 배열된 내부켜.
직교콤팩트,품사 없음,위상 공간의 임의의 열린 덮개 가운데 내부 보존 세분 열린 덮개로 주어진 위상 공간을 덮을 수 있는 성질.
직교콤팩트공간,품사 없음,위상 공간의 임의의 열린 덮개 가운데 내부 보존 세분 열린 덮개로 주어진 위상 공간을 덮을 수 있는 공간.
직교콤팩트집합,품사 없음,유클리드 공간 <img style=vertical-align: middle; src='https://opendic.korean.go.kr/JSP/formula.jsp?latex=R%5E%7Bn%7D'>의 부분 집합 X 가운데 임의의 열린 덮개 중에서 내부 보존 세분 열린 덮개로 덮을 수 있는 집합.
직교편파,품사 없음,좌선원(左旋圓) 편파와 우선원 편파l 수직 편파와 수평 편파 따위가 서로 직교 관계에 있는 편파.
직교평면파,품사 없음,공간의 모든 지점에서 파동의 파수 벡터가 같은 방향과 크기를 가지며l 서로 다른 파동들 사이에는 직교 관계가 성립되는 단순 조화 파동 또는 그 모임. 밀도 범함수 이론을 이용하여 물질의 특성을 예측할 때l 물질을 기술하는 파동 함수의 기저로 사용한다.
직교평면파동,품사 없음,공간의 모든 지점에서 파동의 파수 벡터가 같은 방향과 크기를 가지며l 서로 다른 파동들 사이에는 직교 관계가 성립되는 단순 조화 파동 또는 그 모임. 밀도 범함수 이론을 이용하여 물질의 특성을 예측할 때l 물질을 기술하는 파동 함수의 기저로 사용한다.
직교하다,동사,두 직선 또는 두 평면이 직각을 이루며 교차하다.
직교함수,품사 없음,두 함수를 곱한 값의 정적분이 0일 때의 두 함수. <img style=vertical-align: middle; src='https://opendic.korean.go.kr/JSP/formula.jsp?latex=%28f%2Cg%29%3D%5Cint_%7Bb%7D%5E%7Bb%7Df%28x%29g%28x%29dx%3D0'>일 때에 두 함수 <I>f(x)</I>와 <I>g(x)</I>는 <I>(alb)</I>에서 직교한다고 하고l 이 두 함수를 직교 함수라고 한다.
직교함수군,품사 없음,직교성을 만족하는 함수들의 집합.
직교행렬,품사 없음,정사각 행렬 A의 전치 행렬을 Bl 단위 행렬을 E라고 할 때에l ‘BA=AB=E’가 성립하는 행렬 A를 이르는 말.
직교형기억장치,품사 없음,이차원 배열로 정보를 기록하고 관리하는 기억 장치에서 임의의 행과 열에 있는 정보에 직접 접근할 수 있는 기억 장치.
직교형메모리,품사 없음,이차원 배열로 정보를 기록하고 관리하는 기억 장치에서 임의의 행과 열에 있는 정보에 직접 접근할 수 있는 기억 장치.
직구,명사,야구에서l 투수가 변화를 주지 아니하고 직선같이 곧게 던지는 공.
