어휘,품사,뜻풀이
거경군,명사,중앙 각 군문(軍門)에 속하여 상주하던 군사.
거경궁리,품사 없음,주자학에서 중시하는l 학문 수양의 두 가지 방법. 거경은 내적 수양법으로 항상 몸과 마음을 삼가서 바르게 가지는 일이고l 궁리는 외적 수양법으로 널리 사물의 이치를 궁구하여 정확한 지식을 얻는 일이다.
거경지신,명사,거경의 신의라는 뜻으로l 굳은 약속을 의미하며 성실한 인품을 이르는 말. 중국 한나라 때 산양(山陽) 금향(金鄕) 사람 범식(范式)이 친구 장소(張?)와 한 어려운 약속을 지켜 낸 데서 유래한다.
거경하다,동사,우러르고 받드는 마음으로 삼가고 조심하는 태도를 가지다.
거고,어미,의도와 감탄을 나타내는 어미.
거고나,어미,의도와 감탄을 나타내는 어미.
거곡,명사,경기도 파주시 장단면에 있는 이. 장단면의 남동부에 위치해 있으며l 남쪽과 동쪽에 임진강이 경계를 따라 흐른다. 민간인 출입 통제 구역으로 현재는 주민이 거주하지 않는다.
거곡리,명사,경기도 파주시 장단면에 있는 이. 장단면의 남동부에 위치해 있으며l 남쪽과 동쪽에 임진강이 경계를 따라 흐른다. 민간인 출입 통제 구역으로 현재는 주민이 거주하지 않는다.
거골,명사,뼈를 발라낸다는 뜻으로l 소나 말 따위를 도살함.
거골구,명사,거골 아랫면에 비스듬하게 생긴 고랑. 이것은 발꿈치뼈 고랑과 만나 발목뼈굴을 이룬다.
거골두,명사,거골에서 발배뼈와 관절을 이루는 둥근 앞부분.
거골외측돌기,품사 없음,거골에서 가쪽 복사면 아래쪽 옆면에 돌출한 부분.
거골장,명사,거골을 업으로 삼던 사람.
거골절제술,품사 없음,‘거골’을 잘라 내는 수술.
거골하관절,품사 없음,거골 아랫면과 발꿈치뼈의 뒤 관절면 사이의 관절. 발목에서 발바닥을 안쪽과 바깥쪽으로 젖히는 운동은 이 관절에서 일어난다.
거골하절단,품사 없음,거골이 유지되는 족부의 절단.
거골활차,품사 없음,거골 윗면의 둥근 관절면. 이것은 정강뼈와 종아리뼈의 아래쪽 끝부분과 관절을 이룬다.
거공,명사,‘천자’를 달리 이르는 말.
거공하다,동사,공적(公的)인 규칙대로 처리하다.
거관,명사,벼슬아치가 임기가 차서 다른 벼슬자리로 옮김. 또는 그 벼슬아치.
거관꾼,명사,‘거간꾼’의 방언
거관당차,품사 없음,벼슬의 연한이 차서 퇴직할 차례가 되던 일. 또는 그 차례.
거관대요,명사,조선 후기에 지방관의 업무 참고 도서로 만들어진 목민서(牧民書). 수령의 몸가짐과 수령칠사에 관한 부연 설명이 있으며l 특히 삼정에 관한 업무 지침이 실려 있다. 1책.
거관법,명사,조선 시대에l 벼슬아치가 한 직종에 주어진 품계의 한계에 도달하거나l 근무 연한을 마치게 된 경우에l 다른 직종으로 옮기는 일에 관하여 규정한 법제. 임기가 만료된 사람들이 동시에 모두 다른 직종으로 옮겨갈 수 없었기 때문에l 각 직종마다 일정한 수의 벼슬아치 외에는 임기 연한을 늘려 계속 근무하게 한 일도 있었다.
거관원점,품사 없음,조선 시대에l 성균관 유생의 출결석을 점검하기 위하여 찍던 점. 식당을 출입할 때 식당지기가 찍었다고 하며 아침l 저녁의 두 끼를 1점으로 하고 50점에 이르면 과거 볼 자격을 얻었다.
거관일수,품사 없음,조선 시대에l 생원이나 진사가 성균관의 재방(齋房)에 머물며 공부한 날의 수.
거관자,명사,임기가 차서 다른 벼슬자리로 옮긴 벼슬아치.
거관포,명사,관을 들어서 움직일 때에 관을 걸어서 드는 베.
거관하다,동사,벼슬아치가 임기가 차서 다른 벼슬자리로 옮기다.
거괴,명사,도둑의 두목.
거괴하다,형용사,거물이라고 할 만하다.
거굉,명사,뿔로 만든 커다란 술잔.
거교,품사 없음,‘거교하다’의 어근.
거교리,명사,충청북도 보은군 회남면에 있는 이. 회남면의 북부에 위치해 있으며l 대부분이 구릉성 산지이다. 마을 서북쪽으로 치알봉에 걸쳐 있으며l 송주골ㆍ심박골ㆍ성밀골 등 계곡이 발달하였다. 동쪽과 남쪽 경계를 따라 회인천이 흐르며l 마을 남쪽으로 571번 지방도가 지난다. 면사무소 소재지이며l 회남 초등학교ㆍ회남 우체국 등의 기관이 들어서 있다.
거교하다,형용사,지극히 간교하다.
거구,명사,큰 입.
거구귀,명사,한국 설화에 등장하는 입이 커다란 귀신. ≪어우야담≫과 ≪기문총화≫에서 신숙주가 과거를 보러 가는 길에 만난 괴물이다. 윗입술은 하늘에 닿고 아랫입술은 땅에 닿을 정도로 큰 입을 가진 괴물이나l 신숙주는 두려워하지 않고 그 입술의 가운데로 들어갔다. 그러자 거구귀는 청의동자로 변하여 신숙주를 수호하며 도와주었다.
거구다가,부사,‘게다가’의 방언
거구메,대명사,‘거기’의 방언
거구세린,명사,농엇과의 바닷물고기. 몸의 길이는 50~90cm이고l 등은 검푸르고 배는 희며l 어릴 때는 등과 등지느러미에 검은 갈색의 작은 점이 많다. 몸은 옆으로 납작하며 주둥이가 크고l 아래턱이 위턱보다 길며l 온몸에 잔비늘이 많다. 가을과 겨울철에 강어귀에 산란하며 어릴 때에는 민물에서 살다가 첫겨울에 바다로 나간다. 한국l 일본l 중국 등지에 분포한다.
거구증,명사,신체가 정상보다 거대한 상태.
거구추섭,품사 없음,돈이나 양곡을 걷기 위하여 파견 온 사람에게 항거하고 그 사람을 구타하는 일.
거구형,명사,몸집이 거대한 유형.
거국,명사,온 나라. 또는 국민 전체.
거국내각,품사 없음,특정한 정당이나 정파를 배경으로 하지 않는 내각.
거국일치,명사,온 국민이 뭉쳐서 하나가 됨.
거국일치내각,품사 없음,전쟁이나 경제 공황 따위의 국가적 위기를 극복하기 위하여 모든 당파가 연합하여 조직한 내각.
거국일치하다,동사,온 국민이 뭉쳐서 하나가 되다.
거국적,관·명,온 나라에서 국민이 모두 하는. 또는 그런 것.
거국정부,품사 없음,여야의 구분 없이 각 정치 세력이 통치 기구를 구성한 정부 형태.
거국하다,동사,온 나라 국민 모두가 한데 뭉쳐 일어서다.
거군,명사,힘이 세고 수가 많은 군대.
거군구성,품사 없음,통신 시스템에서 주파수 대역을 몇 개의 큰 묶음으로 나누는 방식. 9.5mm 동축 케이블’로 9684kHz에서 전화 만 팔백 회선을 지원하는 방식이 이에 해당한다.
거굴,명사,입가에서 가로로 나가 귀 아래의 뼈가 모난 곳.
거궁하다,형용사,‘거창하다’의 방언
거궐,명사,임맥(任脈)에 속한 혈(穴) 이름. 칼 돌기 끝에서 아래로 한 치가 되는 곳에 있다.
거궤,명사,수레가 지나간 자국.
거그,대명사,‘거기’의 방언
거그다,부사,‘게다가’의 방언
거그다가,부사,‘게다가’의 방언
거그름뱅이,명사,‘게으름뱅이’의 방언
거그머리,명사,‘거머리’의 방언
거근,명사,뿌리를 없앰.
거근융기,품사 없음,코 인두 바깥쪽 벽에서 귀관 구멍 아래쪽에 솟은 부분. 이는 입천장 올림근에 의하여 형성된다.
거근하다,동사,뿌리를 없애다.
거글,명사,나무를 손질하거나 가공할 때l 먼지나 바람으로부터 눈을 보호하기 위하여 쓰는 안경. ⇒규범 표기는 ‘고글’이다.
거금,명사,많은 돈.
거금대교,품사 없음,전라남도 고흥군의 거금도(居金島)와 소록도(小鹿島)를 연결하는 다리. 자전거ㆍ보행자 도로와 차도가 1층과 2층으로 구분된 우리나라 최초의 복층 해상 교량으로l 2012년에 준공되었다. 길이는 2l028미터.
거금생태숲,품사 없음,전라남도 고흥군 금산면 거금도에 있는 생태 숲. 우리나라 난대 수종의 대표적인 군락지인 적대봉의 남쪽 자락에 자리하고 있다. 동식물 자원의 식생 특이성이 있으며l 식물 생태학적으로 가치가 높다.
거금하다,동사,여러 사람이 각기 돈을 내다.
거기,대명사,듣는 이에게 가까운 곳을 가리키는 지시 대명사.
거기다가,부사,‘게다가’의 방언
거기리,명사,경상남도 거창군 주상면에 있는 이. 주상면의 남동부에 위치해 있다. 동쪽에 보해산l 남쪽에 금귀봉이 솟아 있으며l 마을 서쪽에서 계수천과 거기천이 합쳐져 성기천이 되어 남북으로 흐른다. 주상 거기 마을ㆍ거창 거기리 성황단 등이 자리하고 있다.
거기방석,명사,방석으로 만든 들것.
거기서 거기(이다),품사 없음,둘 이상의 대상이 서로 엇비슷함을 이르는 말.
거기중,품사 없음,‘거기중하다’의 어근.
거기중하다,형용사,한쪽에 치우치지 않고 중간쯤에 있다.
거기하다,동사,기를 높이 쳐들다.
거기한량,명사,활쏘기에서l 화살이 맞는 대로 과녁 앞에 파 놓은 구덩이에서 기를 흔들어 알리는 사람.
거까튼,관형사,‘그까짓’의 방언
거꺼스로,부사,‘가까스로’의 방언
거꺼이,부사,‘가까이’의 방언
거꺼지다,동사,‘꺾어지다’의 방언
거껄다,형용사,‘꺼끌꺼끌하다’의 방언
거껍다,형용사,‘가깝다’의 방언
거껭이,명사,‘지렁이’의 방언
거꾸러뜨리다,동사,거꾸로 넘어지거나 엎어지게 하다.
거꾸러지다,동사,거꾸로 넘어지거나 엎어지다.
거꾸러치다,동사,‘거꾸러뜨리다’의 방언
거꾸러트리다,동사,거꾸로 넘어지거나 엎어지게 하다.
거꾸로,부사,차례나 방향l 또는 형편 따위가 반대로 되게. ‘가꾸로’보다 큰 느낌을 준다.
거꾸로교실,품사 없음,학습자가 필수 개념을 온라인으로 미리 학습한 뒤 오프라인에서는 교수와 학습자의 토론을 위주로 진행하는 수업 방식.
거꾸로뒤집기,명사,레슬링이나 씨름에서l 상대편의 머리를 중심으로 삼아 거꾸로 넘기는 기술.
거꾸로뛰기,품사 없음,다이빙 경기에서l 선수가 풀을 정면으로 바라보면서 다이빙하는 자세. 입수 전까지 뒤로 1회 이상 도는 연기를 해야 한다.
거꾸로매달리기,품사 없음,기계 체조에서l 링 운동 동작의 하나. 머리가 마루로 향하고 다리가 머리 위로 올라가 매달린 자세로l 몸은 펴거나 굽힐 수 있다.
거꾸로 매달아도 사는 세상이 낫다,품사 없음,아무리 천하고 고생스럽게 살더라도 죽는 것보다는 사는 것이 나음을 이르는 말. <동의 속담> ‘개똥밭에 굴러도 이승이 좋다’ ‘땡감을 따 먹어도 이승이 좋다’ ‘말똥에 굴러도 이승이 좋다’
거꾸로 박히다,품사 없음,머리를 아래로 하고 떨어지다.
거꾸로 보기,품사 없음,승려 법정(法頂)이 쓴 수필. 1983년 출간된 산문집 ≪산방한담≫에 수록되어 있다.
거꾸로서기,명사,‘물구나무서기’의 북한어.
거꾸로서서돌기,명사,물구나무서기ㆍ구르기ㆍ돌기ㆍ공중회전 따위를 합리적으로 배합하여 하는 운동.
거꾸로아치,품사 없음,기둥에서 오는 하중을 기초에 널리 분포하기 위하여 거꾸로 만든 아치.
거꾸로여덟팔나비,명사,네발나빗과의 곤충. 편 날개의 길이는 4.8cm이며l 봄에는 검은 갈색 바탕에 붉은 황색 반점이l 여름에는 희고 굵은 띠가 있다. 날개를 펼치면 ‘八’ 자를 거꾸로 세운 모양이다. 애벌레는 머리에 한 쌍의 뿔이 있으며 번데기로 월동한다. 한국l 일본l 아무르l 사할린 등지에 분포한다.
거꾸로오르기,품사 없음,철봉 운동에서l 거꾸로 오르는 일. 또는 그런 동작.
거꾸로잡기,품사 없음,기계 체조에서l 평행봉에서 손등이 마주 보게 잡는 동작. 주로 거꾸로 매달리기나 팔 굽혀 버티기를 할 때 사용한다.
거꾸로풀기,품사 없음,수학 문제를 해결하는 전략 가운데 하나. 문제의 목표나 증명해야 할 사실에서 시작하여 무엇을 말할 수 있는가를 생각해 나가는 방법이다.
거꾸로학습,품사 없음,학습자가 필수 개념을 온라인으로 미리 학습한 뒤 오프라인에서는 교수와 학습자의 토론을 위주로 진행하는 수업 방식.
거꾸루,부사,‘거꾸로’의 방언
거꾸리,명사,머리가 아니라 다리부터 나온 아이를 이르는 말
거꾸리개고사리,명사,면마과의 여러해살이풀. 뿌리줄기는 작고 비스듬히 서며 잎이 뭉쳐난다. 개고사리보다 전체적으로 크기가 훨씬 작으며l 잎은 두 번 깃 모양으로 갈라지고 우편이 대체로 밑으로 처진다.
거꾸재비로,부사,‘거꾸로’의 방언
거꿀가랑이표,명사,인쇄 기호 ‘＞’를 이르는 말. 문장에서는 큰말표로l 수식(數式)에서는 부등호로 쓴다.
거꿀과정,명사,복잡한 구조를 바탕으로 단순한 구조의 새 단어가 이루어지는 과정. ‘안달아나다’에서 ‘안달’이 형성된 따위이다.
거꿀교배,명사,교배에 의하여 생긴 잡종 제1대와 어버이 가운데 어느 한쪽과의 교배. 잡종 제1대의 유전자형을 조사하는 것을 목적으로 한다.
거꿀난시,명사,가장 큰 굴절이 수평 경선을 따라 위치한 난시.
거꿀날름쇠,명사,증기나 수력 기계 따위에서l 일정한 방향으로 흐르는 유체가 역류하는 것을 막는 밸브.
거꿀눈보개,명사,환자와 검진자 눈 사이에 볼록 렌즈를 삽입ㆍ장착하여 관찰하는 기구. 눈의 내부 구조l 특히 망막을 조사하는 데 이용한다. 빛을 눈으로 반사시키는 거울과 눈을 조사하는 구멍으로 이루어져 있는데l 상이 거꾸로 보인다.
